Name,Link,Is_Scraped
Amphoras Blu,https://www.booking.com/hotel/eg/shores-aloha-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from=searchresults,True
Club Reef Resort & Spa,https://www.booking.com/hotel/eg/club-reef.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from=searchresults,True
VIE Palma Di Sharm Resort and Aqua park,https://www.booking.com/hotel/eg/vie-palma-di-sharm-resort-and-aqua-park.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from=searchresults,True
DoubleTree by Hilton Sharks Bay Resort,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from_sustainable_property_sr=1&from=searchresults,True
Hotel Novotel Sharm El-Sheikh,https://www.booking.com/hotel/eg/novotel-sharm-el-sheikh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from_sustainable_property_sr=1&from=searchresults,True
Park Regency Sharm El Sheikh Resort,https://www.booking.com/hotel/eg/hyatt-regency-sharm-el-sheikh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from=searchresults,True
Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from_sustainable_property_sr=1&from=searchresults,True
Pickalbatros Aqua Blu Sharm El Sheikh,https://www.booking.com/hotel/eg/aqua-blu-sharm-el-sheikh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from=searchresults,True
Amphoras Beach - Ultra All Inclusive,https://www.booking.com/hotel/eg/shore-amphoras.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=d2b93756a51203eb&srepoch=1739519534&from=searchresults,True
Pickalbatros Laguna Club Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/pickalbatros-laguna-club-resort-sharm-el-sheikh-adults-only-16.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Meraki Resort Sharm El Sheikh Adults only,https://www.booking.com/hotel/eg/meraki-resort-sharm-el-sheikh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
sharks bay oasis,https://www.booking.com/hotel/eg/sharks-bay-oasis-shrm-lshykh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Sharm Resort,https://www.booking.com/hotel/eg/sharm-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Ghazala Gardens,https://www.booking.com/hotel/eg/ghazala-gardens.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Jaz Belvedere Resort,https://www.booking.com/hotel/eg/sol-y-mar-belvedere.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from_sustainable_property_sr=1&from=searchresults,True
Jaz Mirabel Resort,https://www.booking.com/hotel/eg/jaz-mirabel-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from_sustainable_property_sr=1&from=searchresults,True
Ghazala Beach,https://www.booking.com/hotel/eg/ghazala-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Cleopatra Luxury Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/the-cleopatra-luxury-resort-collection.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
VIE Palma Di Sharm Resort and Aqua park,https://www.booking.com/hotel/eg/vie-palma-di-sharm-resort-and-aqua-park.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
DoubleTree by Hilton Sharks Bay Resort,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from_sustainable_property_sr=1&from=searchresults,True
Naama Bay Promenade Beach Resort Managed By Accor,https://www.booking.com/hotel/eg/sharm-el-sheikh-marriott-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from_sustainable_property_sr=1&from=searchresults,True
Pickalbatros Aqua Blu Sharm El Sheikh,https://www.booking.com/hotel/eg/aqua-blu-sharm-el-sheikh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
V Hotel Sharm El Shiekh,https://www.booking.com/hotel/eg/pyramisa-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Gafy Resort Aqua Park,https://www.booking.com/hotel/eg/gafy-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Aida Hotel Sharm El Sheikh,https://www.booking.com/hotel/eg/aida.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Jaz Sharks Bay,https://www.booking.com/hotel/eg/sol-y-mar-sharks-bay.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from_sustainable_property_sr=1&from=searchresults,True
Xperience Hill-Top Beach Resort,https://www.booking.com/hotel/eg/hill-top-beach-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Siva Sharm Resort & SPA - Couples and Families Only,https://www.booking.com/hotel/eg/siva-sharm-resort-amp-spa-sharm-el-sheikh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Delta Sharm Resort 202-105,https://www.booking.com/hotel/eg/delta-sharm-resort-202-105.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Elisir Spa Pool View,https://www.booking.com/hotel/eg/elisir-spa-pool-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Studio,https://www.booking.com/hotel/eg/studio-qsm-shrm-lshykh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Regency Plaza Aqua Park and Spa Resort,https://www.booking.com/hotel/eg/regency-plaza-aqua-park-and-spa-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Studio 2,https://www.booking.com/hotel/eg/studio-2.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
"DELTA SHARM RESORT ,Official Web, DELTA RENT, Sharm El Sheikh, South Sinai, Egypt",https://www.booking.com/hotel/eg/delta-sharm-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=b4913759881a04f2&srepoch=1739519539&from=searchresults,True
Dive Inn Resort,https://www.booking.com/hotel/eg/dive-inn-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Pickalbatros Laguna Club Resort Sharm El Sheikh,https://www.booking.com/hotel/eg/pickalbatros-laguna-club-resort-sharm-el-sheikh-adults-only-16.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Naama Blue Hotel,https://www.booking.com/hotel/eg/falcon-naama-blue.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Meraki Resort Sharm El Sheikh Adults only,https://www.booking.com/hotel/eg/meraki-resort-sharm-el-sheikh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Serenity Lodge,https://www.booking.com/hotel/eg/serenity-sharm-el-sheikh-south-sinai-governate.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
sharks bay oasis,https://www.booking.com/hotel/eg/sharks-bay-oasis-shrm-lshykh.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Sharm Resort,https://www.booking.com/hotel/eg/sharm-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Stella Di Mare Beach Hotel & Spa,https://www.booking.com/hotel/eg/stella-di-mare-beach-spa.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Ghazala Gardens,https://www.booking.com/hotel/eg/ghazala-gardens.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
Ghazala Beach,https://www.booking.com/hotel/eg/ghazala-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaEOIAQGYATG4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDku70GwAIB0gIkZmE4MTAxNmItZGRiOC00ZGNjLWIxZDUtM2RjZGQ0ZWYxNmRl2AIF4AIB&aid=304142&ucfs=1&arphpl=1&dest_id=-302053&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=5f36375b59390144&srepoch=1739519544&from=searchresults,True
